x_m,y_m,elevation_m,x_sim,y_sim,z_sim
7.269844252188922837e+02,7.061742188713978976e+02,5.855852603912353516e+00,1.453968850437784610e+01,1.412348437742795859e+01,1.171170520782470748e-01
7.572645535085466690e+02,7.061381692285649478e+02,6.936403751373291016e+00,1.514529107017093423e+01,1.412276338457130009e+01,1.387280750274658137e-01
7.875446809963323176e+02,7.061021491729188710e+02,9.310585021972656250e+00,1.575089361992664649e+01,1.412204298345837827e+01,1.862117004394531206e-01
8.178248076829477213e+02,7.060661587039940059e+02,1.288170337677001953e+01,1.635649615365895571e+01,1.412132317407987969e+01,2.576340675354004128e-01
8.481049335676361807e+02,7.060301978222560138e+02,1.437221908569335938e+01,1.696209867135272376e+01,1.412060395644512134e+01,2.874443817138672141e-01
8.783850586538319476e+02,7.059942665272392333e+02,1.116129112243652344e+01,1.756770117307663881e+01,1.411988533054478445e+01,2.232258224487304599e-01
9.086651829422335140e+02,7.059583648191764951e+02,9.875473976135253906e+00,1.817330365884467014e+01,1.411916729638353019e+01,1.975094795227050892e-01
9.389453064292902127e+02,7.059224926978349686e+02,1.198097705841064453e+01,1.877890612858580610e+01,1.411844985395669916e+01,2.396195411682129073e-01
9.692254291198332794e+02,7.058866501634474844e+02,1.701407814025878906e+01,1.938450858239666630e+01,1.411773300326895075e+01,3.402815628051757968e-01
9.995055510131642222e+02,7.058508372160140425e+02,2.254326057434082031e+01,1.999011102026328501e+01,1.411701674432028142e+01,4.508652114868164085e-01
1.029785672108526342e+03,7.058150538557674736e+02,2.389662170410156250e+01,2.059571344217052768e+01,1.411630107711535054e+01,4.779324340820312322e-01
1.060065792410750873e+03,7.057793000820092857e+02,1.429211044311523438e+01,2.120131584821501747e+01,1.411558600164018529e+01,2.858422088623047141e-01
1.090345911916345358e+03,7.057435758952051401e+02,4.600442886352539062e+00,2.180691823832690801e+01,1.411487151790410266e+01,9.200885772705078014e-02
1.120626030627288856e+03,7.057078812951222062e+02,3.468383312225341797e+00,2.241252061254577654e+01,1.411415762590244505e+01,6.936766624450683982e-02
1.150906148542941082e+03,7.056722162822261453e+02,3.468383312225341797e+00,2.301812297085882264e+01,1.411344432564452234e+01,6.936766624450683982e-02
1.181186265668075066e+03,7.056365808560512960e+02,3.468383312225341797e+00,2.362372531336150061e+01,1.411273161712102642e+01,6.936766624450683982e-02
1.211466381999198347e+03,7.056009750165976584e+02,3.468383312225341797e+00,2.422932763998396766e+01,1.411201950033195374e+01,6.936766624450683982e-02
1.241746497537009418e+03,7.055653987643308938e+02,4.400907516479492188e+00,2.483492995074018950e+01,1.411130797528661773e+01,8.801815032958984486e-02
1.272026612284826115e+03,7.055298520985525101e+02,3.062536478042602539e+00,2.544053224569652372e+01,1.411059704197105091e+01,6.125072956085204912e-02
1.302306726242066361e+03,7.054943350197281688e+02,1.909316658973693848e+00,2.604613452484132807e+01,1.410988670039456316e+01,3.818633317947387612e-02
1.332586839409254026e+03,7.054588475278578699e+02,1.708037734031677246e+00,2.665173678818507952e+01,1.410917695055715804e+01,3.416075468063354409e-02
6.078415546606993303e+01,6.762589662752579898e+02,5.935388946533203125e+01,1.215683109321398669e+00,1.352517932550516022e+01,1.187077789306640652e+00
9.106433157378342003e+01,6.762222665480803698e+02,6.587182617187500000e+01,1.821286631475668383e+00,1.352444533096160839e+01,1.317436523437500062e+00
1.213445068665314466e+02,6.761855964066926390e+02,6.420728302001953125e+01,2.426890137330628860e+00,1.352371192813385292e+01,1.284145660400390687e+00
1.516246813449542969e+02,6.761489558522589505e+02,5.928501510620117188e+01,3.032493626899086081e+00,1.352297911704518008e+01,1.185700302124023553e+00
1.819048550056759268e+02,6.761123448838479817e+02,5.343474960327148438e+01,3.638097100113518501e+00,1.352224689767695942e+01,1.068694992065429616e+00
2.121850278533529490e+02,6.760757635016925633e+02,4.375894546508789062e+01,4.243700557067058732e+00,1.352151527003385212e+01,8.751789093017577903e-01
2.424651998874032870e+02,6.760392117057926953e+02,4.157825469970703125e+01,4.849303997748065420e+00,1.352078423411585462e+01,8.315650939941406916e-01
2.727453711069538258e+02,6.760026894963812083e+02,4.773781967163085938e+01,5.454907422139076978e+00,1.352005378992762452e+01,9.547563934326172008e-01
3.030255415169522166e+02,6.759661968734581023e+02,5.213264465332031250e+01,6.060510830339044475e+00,1.351932393746916183e+01,1.042652893066406294e+00
3.333057111137895845e+02,6.759297338363248855e+02,5.705302810668945312e+01,6.666114222275791867e+00,1.351859467672649728e+01,1.141060562133789036e+00
3.635858798982226290e+02,6.758933003859128803e+02,6.419493865966796875e+01,7.271717597964452828e+00,1.351786600771825775e+01,1.283898773193359322e+00
3.938660478736273944e+02,6.758568965217564255e+02,7.434870147705078125e+01,7.877320957472548457e+00,1.351713793043512801e+01,1.486974029541015652e+00
4.241462150393053889e+02,6.758205222438555211e+02,7.408559417724609375e+01,8.482924300786107707e+00,1.351641044487710985e+01,1.481711883544921893e+00
4.544263813958386891e+02,6.757841775522101671e+02,7.185816192626953125e+01,9.088527627916773710e+00,1.351568355104420327e+01,1.437163238525390740e+00
4.847065469439839944e+02,6.757478624465875328e+02,6.886498260498046875e+01,9.694130938879679249e+00,1.351495724893175066e+01,1.377299652099609473e+00
5.149867116843815893e+02,6.757115769276861101e+02,5.956972503662109375e+01,1.029973423368763186e+01,1.351423153855372306e+01,1.191394500732421813e+00
5.452668756176135503e+02,6.756753209950402379e+02,4.812320709228515625e+01,1.090533751235227200e+01,1.351350641990080526e+01,9.624641418457031694e-01
5.755470387430395931e+02,6.756390946484170854e+02,2.656108283996582031e+01,1.151094077486079215e+01,1.351278189296834142e+01,5.312216567993164329e-01
6.058272010654327460e+02,6.756028978882823139e+02,1.840619468688964844e+01,1.211654402130865549e+01,1.351205795776564678e+01,3.681238937377929732e-01
6.361073625813005492e+02,6.755667307144030929e+02,1.332884502410888672e+01,1.272214725162601212e+01,1.351133461428806193e+01,2.665769004821777477e-01
6.663875232912832871e+02,6.755305931265465915e+02,1.078168678283691406e+01,1.332775046582566603e+01,1.351061186253093283e+01,2.156337356567382957e-01
6.966676831988734193e+02,6.754944851251784712e+02,1.135780143737792969e+01,1.393335366397746888e+01,1.350988970250356935e+01,2.271560287475586082e-01
7.269478423032560386e+02,6.754584067102987319e+02,5.928922653198242188e+00,1.453895684606512084e+01,1.350916813420597506e+01,1.185784530639648476e-01
7.572280006051878445e+02,6.754223578812088817e+02,5.306871414184570312e+00,1.514456001210375646e+01,1.350844715762417714e+01,1.061374282836914096e-01
7.875081581051927060e+02,6.753863386383745819e+02,6.281562805175781250e+00,1.575016316210385448e+01,1.350772677276749256e+01,1.256312561035156372e-01
8.177883148040855303e+02,6.753503489820286632e+02,8.562960624694824219e+00,1.635576629608171118e+01,1.350700697964057362e+01,1.712592124938965010e-01
8.480684707010514103e+02,6.753143889119382948e+02,8.148726463317871094e+00,1.696136941402102849e+01,1.350628777823876625e+01,1.629745292663574152e-01
8.783486257995245978e+02,6.752784584278706461e+02,4.978919029235839844e+00,1.756697251599049281e+01,1.350556916855741285e+01,9.957838058471679688e-02
9.086287801001453772e+02,6.752425575302913785e+02,5.164887428283691406e+00,1.817257560200290811e+01,1.350485115060582864e+01,1.032977485656738359e-01
9.389089335994794965e+02,6.752066862187348306e+02,7.209348678588867188e+00,1.877817867198958979e+01,1.350413372437469661e+01,1.441869735717773438e-01
9.691890863022417761e+02,6.751708444934338331e+02,1.131054878234863281e+01,1.938378172604483751e+01,1.350341688986867617e+01,2.262109756469726507e-01
9.994692382078501396e+02,6.751350323543883860e+02,1.661552429199218750e+01,1.998938476415700194e+01,1.350270064708776729e+01,3.323104858398437389e-01
1.029749389315431472e+03,6.750992498015984893e+02,1.770151901245117188e+01,2.059498778630862859e+01,1.350198499603197000e+01,3.540303802490234464e-01
1.060029539629875217e+03,6.750634968350641429e+02,6.765481472015380859e+00,2.120059079259750590e+01,1.350126993670128250e+01,1.353096294403076105e-01
1.090309689147688914e+03,6.750277734543196857e+02,3.491512775421142578e+00,2.180619378295378041e+01,1.350055546908639315e+01,6.983025550842285323e-02
1.120589837870909832e+03,6.749920796605292708e+02,3.468383312225341797e+00,2.241179675741819821e+01,1.349984159321058641e+01,6.936766624450683982e-02
1.150869985798781272e+03,6.749564154522959143e+02,3.468383312225341797e+00,2.301739971597562473e+01,1.349912830904591843e+01,6.936766624450683982e-02
1.181150132936134469e+03,6.749207808305509388e+02,3.468383312225341797e+00,2.362300265872269023e+01,1.349841561661101963e+01,6.936766624450683982e-02
1.211430279279476963e+03,6.748851757945958525e+02,3.468383312225341797e+00,2.422860558558954125e+01,1.349770351589191719e+01,6.936766624450683982e-02
1.241710424829449039e+03,6.748496003453619778e+02,4.912858963012695312e+00,2.483420849658898177e+01,1.349699200690723977e+01,9.825717926025390181e-02
1.271990569589484949e+03,6.748140544821508229e+02,2.821217298507690430e+00,2.543981139178969997e+01,1.349628108964301632e+01,5.642434597015381220e-02
1.302270713558886200e+03,6.747785382051952183e+02,2.041960239410400391e+00,2.604541427117772301e+01,1.349557076410390444e+01,4.083920478820800976e-02
1.332550856738293078e+03,6.747430515142623335e+02,1.772465467453002930e+00,2.665101713476586198e+01,1.349486103028524653e+01,3.544930934906005693e-02
1.362830999128345866e+03,6.747075944095849991e+02,1.668826222419738770e+00,2.725661998256691732e+01,1.349415188819170019e+01,3.337652444839477733e-02
3.046670621994417161e+01,6.455798651163931936e+02,4.922378540039062500e+01,6.093341243988834588e-01,1.291159730232786451e+01,9.844757080078124778e-01
6.074691315763629973e+01,6.455431366318371147e+02,5.605588912963867188e+01,1.214938263152726128e+00,1.291086273263674222e+01,1.121117782592773393e+00
9.102711927698692307e+01,6.455064377328380942e+02,6.306154251098632812e+01,1.820542385539738461e+00,1.291012875465676224e+01,1.261230850219726696e+00
1.213073245814302936e+02,6.454697684196289629e+02,6.395701217651367188e+01,2.426146491628605961e+00,1.290939536839258039e+01,1.279140243530273446e+00
1.515875290714902803e+02,6.454331286917440593e+02,5.939404678344726562e+01,3.031750581429805802e+00,1.290866257383488147e+01,1.187880935668945259e+00
1.818677327438490465e+02,6.453965185498818755e+02,5.214442062377929688e+01,3.637354654876980842e+00,1.290793037099763829e+01,1.042888412475585946e+00
2.121479356031632051e+02,6.453599379933439195e+02,3.939244842529296875e+01,4.242958712063264137e+00,1.290719875986687804e+01,7.878489685058593928e-01
2.424281376488506794e+02,6.453233870225958526e+02,3.588893508911132812e+01,4.848562752977013446e+00,1.290646774045191769e+01,7.177787017822265803e-01
2.727083388800383545e+02,6.452868656376376748e+02,4.047531127929687500e+01,5.454166777600767624e+00,1.290573731275275371e+01,8.095062255859375444e-01
3.029885393016738817e+02,6.452503738382365555e+02,4.594741058349609375e+01,6.059770786033477741e+00,1.290500747676473203e+01,9.189482116699219105e-01
3.332687389101483859e+02,6.452139116243924946e+02,4.824467468261718750e+01,6.665374778202967754e+00,1.290427823248785089e+01,9.648934936523437811e-01
3.635489377061603591e+02,6.451774789963383228e+02,5.490265274047851562e+01,7.270978754123206933e+00,1.290354957992676610e+01,1.098053054809570384e+00
3.938291356932022609e+02,6.451410759538412094e+02,6.461254119873046875e+01,7.876582713864045182e+00,1.290282151907682362e+01,1.292250823974609331e+00
4.241093328704591841e+02,6.451047024969011545e+02,7.040119171142578125e+01,8.482186657409183539e+00,1.290209404993802345e+01,1.408023834228515625e+00
4.543895292386296205e+02,6.450683586257509887e+02,6.653332519531250000e+01,9.087790584772593050e+00,1.290136717251501963e+01,1.330666503906249964e+00
4.846697247983538546e+02,6.450320443403907120e+02,6.191496276855468750e+01,9.693394495967076807e+00,1.290064088680781396e+01,1.238299255371093865e+00
5.149499195503303781e+02,6.449957596403546631e+02,5.520778656005859375e+01,1.029899839100660763e+01,1.289991519280709298e+01,1.104155731201171831e+00
5.452301134951994754e+02,6.449595045258756727e+02,4.544475936889648438e+01,1.090460226990398951e+01,1.289919009051751431e+01,9.088951873779297363e-01
5.755103066322044469e+02,6.449232789971865714e+02,2.850804901123046875e+01,1.151020613264408965e+01,1.289846557994373200e+01,5.701609802246093706e-01
6.057904989662347361e+02,6.448870830540545285e+02,1.607480812072753906e+01,1.211580997932469472e+01,1.289774166108109021e+01,3.214961624145508123e-01
6.360706904936232604e+02,6.448509166964795440e+02,1.228460597991943359e+01,1.272141380987246606e+01,1.289701833392959074e+01,2.456921195983886863e-01
6.663508812151849270e+02,6.448147799244616181e+02,1.078168678283691406e+01,1.332701762430369818e+01,1.289629559848923179e+01,2.156337356567382957e-01
6.966310711343539879e+02,6.447786727380007505e+02,1.113088512420654297e+01,1.393262142268707926e+01,1.289557345476001515e+01,2.226177024841308749e-01
7.269112602503155358e+02,6.447425951375626028e+02,5.969081878662109375e+00,1.453822520500631121e+01,1.289485190275125248e+01,1.193816375732421886e-01
7.571914485638262704e+02,6.447065471219830215e+02,5.172381877899169922e+00,1.514382897127652505e+01,1.289413094243966107e+01,1.034476375579834045e-01
7.874716360754100606e+02,6.446705286926589906e+02,5.034821987152099609e+00,1.574943272150820128e+01,1.289341057385317946e+01,1.006964397430419877e-01
8.177518227858236060e+02,6.446345398484263569e+02,4.985188484191894531e+00,1.635503645571647269e+01,1.289269079696852671e+01,9.970376968383788674e-02
8.480320086943684146e+02,6.445985805899836123e+02,4.978919029235839844e+00,1.696064017388737000e+01,1.289197161179967210e+01,9.957838058471679688e-02
8.783121938043623231e+02,6.445626509170979261e+02,4.978919029235839844e+00,1.756624387608724547e+01,1.289125301834195803e+01,9.957838058471679688e-02
9.085923781165620312e+02,6.445267508297692984e+02,4.978919029235839844e+00,1.817184756233124077e+01,1.289053501659538625e+01,9.957838058471679688e-02
9.388725616274168715e+02,6.444908803279977292e+02,6.267452716827392578e+00,1.877745123254833715e+01,1.288981760655995501e+01,1.253490543365478604e-01
9.691527443417580798e+02,6.444550394115503877e+02,9.538992881774902344e+00,1.938305488683516131e+01,1.288910078823100847e+01,1.907798576354980402e-01
9.994329262588289566e+02,6.444192280808929354e+02,1.347604084014892578e+01,1.998865852517657871e+01,1.288838456161785828e+01,2.695208168029785134e-01
1.029713107377989218e+03,6.443834463357925415e+02,1.078853607177734375e+01,2.059426214755978535e+01,1.288766892671585040e+01,2.157707214355468750e-01
1.059993287703953683e+03,6.443476941764820367e+02,4.054769039154052734e+00,2.119986575407907381e+01,1.288695388352964066e+01,8.109538078308105302e-02
1.090273467233288102e+03,6.443119716022629291e+02,3.468383312225341797e+00,2.180546934466576303e+01,1.288623943204525801e+01,6.936766624450683982e-02
1.120553645967971534e+03,6.442762786138337106e+02,3.506632804870605469e+00,2.241107291935943024e+01,1.288552557227667528e+01,7.013265609741210771e-02
1.150833823907363694e+03,6.442406152107287198e+02,3.914774894714355469e+00,2.301667647814727502e+01,1.288481230421457546e+01,7.829549789428710826e-02
1.181114001056237612e+03,6.442049813931807876e+02,3.468383312225341797e+00,2.362228002112475167e+01,1.288409962786361618e+01,6.936766624450683982e-02
1.211394177411100827e+03,6.441693771614227444e+02,3.468383312225341797e+00,2.422788354822201740e+01,1.288338754322845503e+01,6.936766624450683982e-02
1.241674352972535416e+03,6.441338025149889290e+02,3.550193071365356445e+00,2.483348705945070733e+01,1.288267605029977858e+01,7.100386142730713557e-02
